"id","parent_id","name","data"
"2657","2651","Sand & Gravel","{""id"":""2657"",""ordinal"":""6"",""name"":""Sand & Gravel"",""display_name"":""Sand & Gravel"",""created_at"":""2017-03-22 15:00:55"",""updated_at"":""2023-06-07 15:38:59"",""code"":""pet supplies > fish & aquatics > aquarium plants, gravel & decor > sand & gravel"",""parent_id"":""2651"",""logistic_class_code"":"""",""parent_code"":""pet supplies > fish & aquatics > aquarium plants, gravel & decor"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2512"",""level2"":""2638"",""level3"":""2651"",""level4"":""2657"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2690","2689","Lizard Food","{""id"":""2690"",""ordinal"":""1"",""name"":""Lizard Food"",""display_name"":""Lizard Food"",""created_at"":""2017-03-22 15:00:55"",""updated_at"":""2023-06-07 15:38:59"",""code"":""pet supplies > reptiles & amphibians > food > lizard food"",""parent_id"":""2689"",""logistic_class_code"":""SLW"",""parent_code"":""pet supplies > reptiles & amphibians > food"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2512"",""level2"":""2688"",""level3"":""2689"",""level4"":""2690"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2753","2749","Bike Lights","{""id"":""2753"",""ordinal"":""4"",""name"":""Bike Lights"",""display_name"":""Bike Lights"",""created_at"":""2017-03-22 15:00:55"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > bikes & accessories > accessories > bike lights"",""parent_id"":""2749"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > bikes & accessories > accessories"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2748"",""level3"":""2749"",""level4"":""2753"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2854","2849","Gas Spare Parts","{""id"":""2854"",""ordinal"":""5"",""name"":""Gas Spare Parts"",""display_name"":""Gas Spare Parts"",""created_at"":""2017-03-22 15:00:56"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > camping & hiking > gas & fuel appliances > gas spare parts"",""parent_id"":""2849"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > camping & hiking > gas & fuel appliances"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2807"",""level3"":""2849"",""level4"":""2854"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2861","2807","Sleeping","{""id"":""2861"",""ordinal"":""8"",""name"":""Sleeping"",""display_name"":""Sleeping"",""created_at"":""2017-03-22 15:00:56"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > camping & hiking > sleeping"",""parent_id"":""2807"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > camping & hiking"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2807"",""level3"":""2861"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2893","2877","Fishing Tackle","{""id"":""2893"",""ordinal"":""7"",""name"":""Fishing Tackle"",""display_name"":""Fishing Tackle"",""created_at"":""2017-03-22 15:00:56"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > fishing > fishing tackle"",""parent_id"":""2877"",""logistic_class_code"":"""",""parent_code"":""sports & outdoors > fishing"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2877"",""level3"":""2893"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2985","2984","Golf GPS","{""id"":""2985"",""ordinal"":""1"",""name"":""Golf GPS"",""display_name"":""Golf GPS"",""created_at"":""2017-03-22 15:00:57"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > golf > golf technology > golf gps"",""parent_id"":""2984"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > golf > golf technology"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2959"",""level3"":""2984"",""level4"":""2985"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"2995","2741","Gym & Fitness","{""id"":""2995"",""ordinal"":""7"",""name"":""Gym & Fitness"",""display_name"":""Gym & Fitness"",""created_at"":""2017-03-22 15:00:57"",""updated_at"":""2023-06-07 15:38:59"",""code"":""sports & outdoors > gym & fitness"",""parent_id"":""2741"",""logistic_class_code"":"""",""parent_code"":""sports & outdoors"",""level"":""2"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2995"",""level3"":"""",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3023","3019","Door Gyms","{""id"":""3023"",""ordinal"":""4"",""name"":""Door Gyms"",""display_name"":""Door Gyms"",""created_at"":""2017-03-22 15:00:57"",""updated_at"":""2023-06-07 15:39:00"",""code"":""sports & outdoors > gym & fitness > strength training > door gyms"",""parent_id"":""3019"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > gym & fitness > strength training"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2995"",""level3"":""3019"",""level4"":""3023"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3121","3112","Cricket Pads","{""id"":""3121"",""ordinal"":""7"",""name"":""Cricket Pads"",""display_name"":""Cricket Pads"",""created_at"":""2017-03-22 15:00:58"",""updated_at"":""2023-06-07 15:39:00"",""code"":""sports & outdoors > team sport > cricket > cricket pads"",""parent_id"":""3112"",""logistic_class_code"":"""",""parent_code"":""sports & outdoors > team sport > cricket"",""level"":""4"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3093"",""level3"":""3112"",""level4"":""3121"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3216","3196","Snowboard Boots","{""id"":""3216"",""ordinal"":""20"",""name"":""Snowboard Boots"",""display_name"":""Snowboard Boots"",""created_at"":""2017-03-22 15:00:58"",""updated_at"":""2023-06-07 15:39:00"",""code"":""sports & outdoors > winter sports > snowboard boots"",""parent_id"":""3196"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > winter sports"",""level"":""3"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""3196"",""level3"":""3216"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3262","3259","Kits","{""id"":""3262"",""ordinal"":""3"",""name"":""Kits"",""display_name"":""Kits"",""created_at"":""2017-03-22 15:00:59"",""updated_at"":""2023-06-07 15:39:00"",""code"":""toys, kids & baby > baby > baby safety > grooming > kits"",""parent_id"":""3259"",""logistic_class_code"":""SLW"",""parent_code"":""toys, kids & baby > baby > baby safety > grooming"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""3218"",""level2"":""3219"",""level3"":""3247"",""level4"":""3259"",""level5"":""3262"",""level6"":"""",""level7"":"""",""level8"":""""}"
"3408","3404","Craft & Activities","{""id"":""3408"",""ordinal"":""2"",""name"":""Craft & Activities"",""display_name"":""Craft & Activities"",""created_at"":""2017-03-22 15:01:00"",""updated_at"":""2023-06-07 15:39:00"",""code"":""toys, kids & baby > toys > craft & activities"",""parent_id"":""3404"",""logistic_class_code"":"""",""parent_code"":""toys, kids & baby > toys"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""3218"",""level2"":""3404"",""level3"":""3408"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3545","2047","Pet","{""id"":""3545"",""ordinal"":""29"",""name"":""Pet"",""display_name"":""Pet"",""created_at"":""2017-08-25 17:09:51"",""updated_at"":""2023-06-07 15:39:00"",""code"":""home office & media > books > non-fiction > pet"",""parent_id"":""2047"",""logistic_class_code"":""SLW"",""parent_code"":""home office & media > books > non-fiction"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""1980"",""level2"":""2043"",""level3"":""2047"",""level4"":""3545"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"3737","3732","Anime","{""id"":""3737"",""ordinal"":""5"",""name"":""Anime"",""display_name"":""Anime"",""created_at"":""2017-10-05 21:40:23"",""updated_at"":""2023-06-07 15:39:00"",""code"":""home office & media > movies & tv shows > blu-ray > anime"",""parent_id"":""3732"",""logistic_class_code"":""SLW"",""parent_code"":""home office & media > movies & tv shows > blu-ray"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""1980"",""level2"":""2070"",""level3"":""3732"",""level4"":""3737"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"4374","4366","Engine Parts","{""id"":""4374"",""ordinal"":""7"",""name"":""Engine Parts"",""display_name"":""Engine Parts"",""created_at"":""2018-11-14 13:35:59"",""updated_at"":""2023-06-07 15:39:00"",""code"":""garden, tools & hardware > automotive parts & accessories > motorcycle parts > engine parts"",""parent_id"":""4366"",""logistic_class_code"":""SLW"",""parent_code"":""garden, tools & hardware > automotive parts & accessories > motorcycle parts"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""751"",""level2"":""752"",""level3"":""4366"",""level4"":""4374"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"4754","4624","Laboratory Supplies","{""id"":""4754"",""ordinal"":""2"",""name"":""Laboratory Supplies"",""display_name"":""Laboratory Supplies"",""created_at"":""2019-05-23 16:51:03"",""updated_at"":""2023-06-07 15:39:01"",""code"":""business & industrial > science & laboratory > laboratory supplies"",""parent_id"":""4624"",""logistic_class_code"":""SLW"",""parent_code"":""business & industrial > science & laboratory"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""4552"",""level2"":""4624"",""level3"":""4754"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"5343","2995","Gymnastics","{""id"":""5343"",""ordinal"":""6"",""name"":""Gymnastics"",""display_name"":""Gymnastics"",""created_at"":""2019-10-29 11:46:10"",""updated_at"":""2023-06-07 15:39:02"",""code"":""sports & outdoors > gym & fitness > gymnastics"",""parent_id"":""2995"",""logistic_class_code"":""SLW"",""parent_code"":""sports & outdoors > gym & fitness"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""2741"",""level2"":""2995"",""level3"":""5343"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"353","318","Large Appliances","{""id"":""353"",""ordinal"":""2"",""name"":""Large Appliances"",""display_name"":""Large Appliances"",""created_at"":""2017-03-22 15:00:40"",""updated_at"":""2023-06-07 15:38:56"",""code"":""electronics & appliances > appliances > large appliances"",""parent_id"":""318"",""logistic_class_code"":"""",""parent_code"":""electronics & appliances > appliances"",""level"":""3"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""317"",""level2"":""318"",""level3"":""353"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"447","445","Food Dehydrators","{""id"":""447"",""ordinal"":""2"",""name"":""Food Dehydrators"",""display_name"":""Food Dehydrators"",""created_at"":""2017-03-22 15:00:41"",""updated_at"":""2023-06-07 15:38:56"",""code"":""electronics & appliances > appliances > small kitchen appliances > specialty appliances > food dehydrators"",""parent_id"":""445"",""logistic_class_code"":"""",""parent_code"":""electronics & appliances > appliances > small kitchen appliances > specialty appliances"",""level"":""5"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""317"",""level2"":""318"",""level3"":""419"",""level4"":""445"",""level5"":""447"",""level6"":"""",""level7"":"""",""level8"":""""}"
"592","588","Portable Printers & Scanners","{""id"":""592"",""ordinal"":""4"",""name"":""Portable Printers & Scanners"",""display_name"":""Portable Printers & Scanners"",""created_at"":""2017-03-22 15:00:42"",""updated_at"":""2023-06-07 15:38:57"",""code"":""electronics & appliances > computers > printers & scanners > portable printers & scanners"",""parent_id"":""588"",""logistic_class_code"":""SLW"",""parent_code"":""electronics & appliances > computers > printers & scanners"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""317"",""level2"":""556"",""level3"":""588"",""level4"":""592"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"605","317","Electronics & Appliances Accessories","{""id"":""605"",""ordinal"":""6"",""name"":""Electronics & Appliances Accessories"",""display_name"":""Electronics & Appliances Accessories"",""created_at"":""2017-03-22 15:00:42"",""updated_at"":""2023-06-07 15:38:57"",""code"":""electronics & appliances > electronics & appliances accessories"",""parent_id"":""317"",""logistic_class_code"":"""",""parent_code"":""electronics & appliances"",""level"":""2"",""leaf"":""false"",""expected_variant_count"":"""",""level1"":""317"",""level2"":""605"",""level3"":"""",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"822","821","Generator Accessories","{""id"":""822"",""ordinal"":""1"",""name"":""Generator Accessories"",""display_name"":""Generator Accessories"",""created_at"":""2017-03-22 15:00:43"",""updated_at"":""2023-06-07 15:38:57"",""code"":""garden, tools & hardware > generators & portable power > generator accessories"",""parent_id"":""821"",""logistic_class_code"":""SLW"",""parent_code"":""garden, tools & hardware > generators & portable power"",""level"":""3"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""751"",""level2"":""821"",""level3"":""822"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"922","921","Cables & Chains","{""id"":""922"",""ordinal"":""1"",""name"":""Cables & Chains"",""display_name"":""Cables & Chains"",""created_at"":""2017-03-22 15:00:44"",""updated_at"":""2023-06-07 15:38:57"",""code"":""garden, tools & hardware > hardware > padlocks & hasps > cables & chains"",""parent_id"":""921"",""logistic_class_code"":"""",""parent_code"":""garden, tools & hardware > hardware > padlocks & hasps"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""751"",""level2"":""834"",""level3"":""921"",""level4"":""922"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"991","986","Leaf Blowers & Vacuums","{""id"":""991"",""ordinal"":""5"",""name"":""Leaf Blowers & Vacuums"",""display_name"":""Leaf Blowers & Vacuums"",""created_at"":""2017-03-22 15:00:44"",""updated_at"":""2023-06-07 15:38:57"",""code"":""garden, tools & hardware > tools > garden power tools > leaf blowers & vacuums"",""parent_id"":""986"",""logistic_class_code"":"""",""parent_code"":""garden, tools & hardware > tools > garden power tools"",""level"":""4"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""751"",""level2"":""985"",""level3"":""986"",""level4"":""991"",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
"1124","1117","Baby Wipes","{""id"":""1124"",""ordinal"":""7"",""name"":""Baby Wipes"",""display_name"":""Baby Wipes"",""created_at"":""2017-03-22 15:00:45"",""updated_at"":""2023-06-07 15:38:58"",""code"":""groceries & liquor > babycare > baby wipes"",""parent_id"":""1117"",""logistic_class_code"":""SLW"",""parent_code"":""groceries & liquor > babycare"",""level"":""3"",""leaf"":""true"",""expected_variant_count"":"""",""level1"":""1104"",""level2"":""1117"",""level3"":""1124"",""level4"":"""",""level5"":"""",""level6"":"""",""level7"":"""",""level8"":""""}"
